Mod:Item:MetaData, Localized Name
aether:orange_lollipop, Orange Lollipop
aether:icestone_poprocks, Icestone Poprocks
aether:ginger_bread_man, Gingerbread Man
aether:candy_cane, Candy Cane
aether:skyroot_bucket, Skyroot Bucket
aether:skyroot_water_bucket, Skyroot Water Bucket
aether:skyroot_milk_bucket, Skyroot Milk Bucket
aether:skyroot_poison_bucket, Skyroot Poison Bucket
aether:valkyrie_music_disc, Valkyrie Music Disc
aether:labyrinth_music_disc, Labyrinth Music Disc
aether:moa_music_disc, Moa Music Disc
aether:aerwhale_music_disc, Aerwhale Music Disc
aether:recording_892, Recording #892
aether:healing_stone_depleted, Depleted Healing Stone
aether:healing_stone, Healing Stone
aether:dart_shooter:0, Golden Dart Shooter
aether:dart_shooter:1, Enchanted Dart Shooter
aether:dart_shooter:2, Poison Dart Shooter
aether:dart:0, Golden Dart
aether:dart:1, Enchanted Dart
aether:dart:2, Poison Dart
aether:skyroot_crossbow, Skyroot Crossbow
aether:holystone_crossbow, Holystone Crossbow
aether:zanite_crossbow, Zanite Crossbow
aether:arkenium_crossbow, Arkenium Crossbow
aether:gravitite_crossbow, Gravitite Crossbow
aether:bolt:0, Skyroot Bolt
aether:bolt:1, Holystone Bolt
aether:bolt:2, Scatterglass Bolt
aether:bolt:3, Zanite Bolt
aether:bolt:4, Arkenium Bolt
aether:bolt:5, Gravitite Bolt
aether:skyroot_door_item, Skyroot Door
aether:secret_skyroot_door_item, Secret Skyroot Door
aether:arkenium_door_item, Arkenium Door
aether:skyroot_sign, Skyroot Sign
aether:shard_of_life, Shard of Life
aether:skyroot_bed_item, Skyroot Bed
aether:moa_egg_item:0, Moa Egg
aether:rainbow_moa_egg:0, Rainbow Moa Egg
aether:cloud_parachute, item.aether.cloud_parachute.name
aether:irradiated_chunk, Irradiated Chunk
aether:irradiated_sword, Irradiated Sword
aether:irradiated_armor, Irradiated Armor
aether:irradiated_tool, Irradiated Tool
aether:irradiated_ring, Irradiated Ring
aether:irradiated_neckwear, Irradiated Neckwear
aether:irradiated_charm, Irradiated Charm
aether:irradiated_dust, Irradiated Dust
aether:wrapping_paper, Wrapping Paper
aether:therawood_beam, Therawood Beam
aether:holystone:0, Holystone
aether:holystone:1, Mossy Holystone
aether:holystone_furnace, Holystone Furnace
aether:agiosite_pillar, Agiosite Brick Pillar
aether:green_dark_skyroot_leaves, Green Greatroot Leaves
aether:gravitite_block, Gravitite Block
aether:agiosite_brick_slab, Agiosite Brick Slab
aether:thera_dirt:0, Thera Dirt
aether:golden_oak_leaves, Amberoot Leaves
aether:agiosite_brick_decorative:3, Decorative Agiosite Brick
aether:agiosite_brick_decorative:2, Decorative Agiosite Brick
aether:agiosite_brick_decorative:4, Decorative Agiosite Brick
aether:agiosite_brick_decorative:1, Decorative Agiosite Brick
aether:agiosite_brick_decorative:0, Decorative Agiosite Brick
aether:agiosite_brick_decorative:5, Decorative Agiosite Brick
aether:ferrosite_sand, Ferrosite Sand
aether:agiosite_brick_stairs, Agiosite Brick Stairs
aether:wildcard, Wildcard
aether:orange_tree, Orange Tree
aether:aether_dirt:0, Aether Dirt
aether:aether_dirt:1, Coarse Aether Dirt
aether:icestone_brick_stairs, Icestone Brick Stairs
aether:quicksoil_glass, Quicksoil Glass
aether:scatterglass_slab, Scatterglass Slab
aether:light_skyroot_decorative:5, Decorative Wisproot Planks
aether:light_skyroot_decorative:6, Decorative Wisproot Planks
aether:light_skyroot_decorative:3, Decorative Wisproot Planks
aether:light_skyroot_decorative:7, Decorative Wisproot Planks
aether:light_skyroot_decorative:0, Decorative Wisproot Planks
aether:light_skyroot_decorative:4, Decorative Wisproot Planks
aether:light_skyroot_decorative:1, Decorative Wisproot Planks
aether:light_skyroot_decorative:2, Decorative Wisproot Planks
aether:agiosite, Agiosite
aether:skyroot_log, Skyroot Wood
aether:altar, Altar
aether:zanite_block, Zanite Block
aether:highlands_ice, Highlands Ice
aether:tall_aether_grass:1, Highlands Grass
aether:tall_aether_grass:0, Short Highlands Grass
aether:tall_aether_grass:2, Long Highlands Grass
aether:outpost_campfire, Outpost Campfire
aether:arkenium_ore, Arkenium Ore
aether:blueberry_bush:0, Blueberry Bush Stem
aether:blueberry_bush:1, Blueberry Bush
aether:zanite_ore, Zanite Ore
aether:woven_sticks:0, Woven Skyroot Sticks
aether:crude_scatterglass_pane_decorative:1, Decorative Crude Scatterglass Pane
aether:crude_scatterglass_pane_decorative:0, Decorative Crude Scatterglass Pane
aether:mossy_holystone_slab, Mossy Holystone Slab
aether:therastone_brick_decorative:3, Decorative Therastone Brick
aether:therastone_brick_decorative:2, Decorative Therastone Brick
aether:therastone_brick_decorative:4, Decorative Therastone Brick
aether:therastone_brick_decorative:1, Decorative Therastone Brick
aether:therastone_brick_decorative:0, Decorative Therastone Brick
aether:therastone_brick_decorative:5, Decorative Therastone Brick
aether:therastone_brick_decorative:6, Decorative Therastone Brick
aether:cloudwool_carpet, Cloudwool Carpet
aether:dark_skyroot_log, Greatroot Wood
aether:dark_blue_skyroot_leaves, Dark Blue Skyroot Leaves
aether:dark_blue_dark_skyroot_leaves, Dark Blue Greatroot Leaves
aether:crude_scatterglass_pane, Crude Scatterglass Pane
aether:brettl_plant:0, tile.aether.brettl_plant.base.name
aether:thera_grass:0, Thera Grass
aether:light_skyroot_log, Wisproot Wood
aether:icestone_bricks, Icestone Bricks
aether:therawood_decorative:5, Decorative Therawood
aether:therawood_decorative:3, Decorative Therawood
aether:therawood_decorative:0, Decorative Therawood
aether:therawood_decorative:4, Decorative Therawood
aether:therawood_decorative:1, Decorative Therawood
aether:therawood_decorative:2, Decorative Therawood
aether:ambrosium_torch, Ambrosium Torch
aether:scatterglass, Scatterglass
aether:scatterglass_decorative:1, Decorative Scatterglass
aether:scatterglass_decorative:0, Decorative Scatterglass
aether:skyroot_pressure_plate, Skyroot Pressure Plate
aether:incubator, Incubator
aether:skyroot_chest, Skyroot Chest
aether:faded_holystone_brick_stairs, Faded Holystone Brick Stairs
aether:holystone_stairs, Holystone Stairs
aether:holystone_pillar, Holystone Brick Pillar
aether:holystone_brick, Holystone Brick
aether:therastone_brick, Therastone Brick
aether:quicksoil_glass_decorative:1, Decorative Quicksoil Glass
aether:quicksoil_glass_decorative:0, Decorative Quicksoil Glass
aether:faded_holystone_pillar, Faded Holystone Brick Pillar
aether:aether_grass:0, Highlands Grass
aether:aether_grass:1, Enchanted Grass
aether:aether_grass:2, Arctic Grass
aether:aether_grass:3, Magnetic Grass
aether:aether_grass:4, Irradiated Grass
aether:icestone_pillar, Icestone Brick Pillar
aether:holystone_brick_decorative:3, Decorative Holystone Brick
aether:holystone_brick_decorative:2, Decorative Holystone Brick
aether:holystone_brick_decorative:4, Decorative Holystone Brick
aether:holystone_brick_decorative:1, Decorative Holystone Brick
aether:holystone_brick_decorative:0, Decorative Holystone Brick
aether:holystone_brick_decorative:5, Decorative Holystone Brick
aether:holystone_brick_decorative:6, Decorative Holystone Brick
aether:holystone_brick_stairs, Holystone Brick Stairs
aether:aether_flower:2, Burstblossom
aether:aether_flower:1, Purple Flower
aether:aether_flower:0, White Rose
aether:aether_flower:3, Aechor Sprout
aether:holystone_slab, Holystone Slab
aether:dark_blue_light_skyroot_leaves, Dark Blue Wisproot Leaves
aether:golden_oak_log, Amberoot Wood
aether:agiosite_stairs, Agiosite Stairs
aether:faded_holystone_brick, Faded Holystone Brick
aether:masonry_bench, Masonry Bench
aether:light_skyroot_beam, Wisproot Beam
aether:therawood_planks, Therawood Planks
aether:scatterglass_pane_decorative:1, Decorative Scatterglass Pane
aether:scatterglass_pane_decorative:0, Decorative Scatterglass Pane
aether:ferrosite, Ferrosite
aether:light_skyroot_planks, Wisproot Planks
aether:skyroot_ladder, Skyroot Ladder
aether:valkyrie_grass:0, Valkyrie Grass Sprout
aether:valkyrie_grass:2, Valkyrie Grass
aether:skyroot_planks, Skyroot Planks
aether:ambrosium_ore, Ambrosium Ore
aether:aether_teleporter, Aether Portal
aether:rusted_ferrosite, Rusted Ferrosite
aether:skyroot_slab, Skyroot Slab
aether:icestone_ore, Icestone Ore
aether:crude_scatterglass, Crude Scatterglass
aether:scatterglass_pane, Scatterglass Pane
aether:faded_holystone_brick_decorative:3, Decorative Faded Holystone Brick
aether:faded_holystone_brick_decorative:2, Decorative Faded Holystone Brick
aether:faded_holystone_brick_decorative:4, Decorative Faded Holystone Brick
aether:faded_holystone_brick_decorative:1, Decorative Faded Holystone Brick
aether:faded_holystone_brick_decorative:0, Decorative Faded Holystone Brick
aether:faded_holystone_brick_decorative:5, Decorative Faded Holystone Brick
aether:faded_holystone_brick_decorative:6, Decorative Faded Holystone Brick
aether:therastone_pillar, Therastone Pillar
aether:aether_crafting_table, Skyroot Crafting Table
aether:blue_light_skyroot_leaves, Blue Wisproot Leaves
aether:scatterglass_stairs, Scatterglass Stairs
aether:crude_scatterglass_decorative:1, Decorative Crude Scatterglass
aether:crude_scatterglass_decorative:0, Decorative Crude Scatterglass
aether:blue_skyroot_leaves, Blue Skyroot Leaves
aether:skyroot_button, Skyroot Button
aether:holystone_wall, Holystone Wall
aether:highlands_snow, Highlands Snow
aether:quicksoil_glass_pane, Quicksoil Glass Pane
aether:gravitite_ore, Gravitite Ore
aether:icestone_cooler, Icestone Cooler
aether:skyroot_twigs, Skyroot Twigs
aether:cloudwool_block, Cloudwool
aether:quicksoil, Quicksoil
aether:aether_sapling:0, Blue Skyroot Sapling
aether:aether_sapling:2, Dark Blue Skyroot Sapling
aether:aether_sapling:1, Green Skyroot Sapling
aether:aether_sapling:3, Amberoot Sapling
aether:blue_dark_skyroot_leaves, Blue Greatroot Leaves
aether:holystone_rock, Holystone Rock
aether:mossy_holystone_wall, Mossy Holystone Wall
aether:therawood_leaves, Therawood Leaves
aether:green_skyroot_leaves, Green Skyroot Leaves
aether:skyroot_stairs, Skyroot Stairs
aether:quicksoil_glass_pane_decorative:1, Decorative Quicksoil Glass Pane
aether:quicksoil_glass_pane_decorative:0, Decorative Quicksoil Glass Pane
aether:skyroot_fence_gate, Skyroot Fence Gate
aether:icestone_wall, Icestone Brick Wall
aether:aercloud:2, Green Aercloud
aether:aercloud:4, Storm Aercloud
aether:aercloud:1, Blue Aercloud
aether:aercloud:3, Golden Aercloud
aether:aercloud:5, Purple Aercloud
aether:aercloud:0, Cold Aercloud
aether:skyroot_decorative:5, Decorative Skyroot Planks
aether:skyroot_decorative:6, Decorative Skyroot Planks
aether:skyroot_decorative:3, Decorative Skyroot Planks
aether:skyroot_decorative:7, Decorative Skyroot Planks
aether:skyroot_decorative:0, Decorative Skyroot Planks
aether:skyroot_decorative:4, Decorative Skyroot Planks
aether:skyroot_decorative:1, Decorative Skyroot Planks
aether:skyroot_decorative:2, Decorative Skyroot Planks
aether:agiosite_slab, Agiosite Slab
aether:present, Present
aether:secret_skyroot_trapdoor, Secret Skyroot Trapdoor
aether:green_light_skyroot_leaves, Green Wisproot Leaves
aether:dark_skyroot_planks, Greatroot Planks
aether:holystone_brick_wall, Holystone Brick Wall
aether:highlands_packed_ice, Highlands Packed Ice
aether:aether_portal, Aether Portal
aether:agiosite_brick, Agiosite Brick
aether:holystone_bookshelf, Holystone Bookshelf
aether:skyroot_bookshelf, Skyroot Bookshelf
aether:highlands_snow_layer, Highlands Snow
aether:icestone_bricks_decorative:3, Decorative Icestone Bricks
aether:icestone_bricks_decorative:2, Decorative Icestone Bricks
aether:icestone_bricks_decorative:4, Decorative Icestone Bricks
aether:icestone_bricks_decorative:1, Decorative Icestone Bricks
aether:icestone_bricks_decorative:0, Decorative Icestone Bricks
aether:icestone_bricks_decorative:5, Decorative Icestone Bricks
aether:holystone_pressure_plate, Holystone Pressure Plate
aether:icestone_slab, Icestone Brick Slab
aether:skyroot_fence, Skyroot Fence
aether:mossy_holystone_stairs, Mossy Holystone Stairs
aether:skyroot_beam, Skyroot Beam
aether:scatterglass_wall, Scatterglass Wall
aether:skyroot_log_wall, Skyroot Wood Wall
aether:therawood_log, Therawood Log
aether:holystone_brick_slab, Holystone Brick Slab
aether:faded_holystone_brick_slab, Faded Holystone Brick Slab
aether:holystone_button, Holystone Button
aether:skyroot_trapdoor, Skyroot Trapdoor
baubles:ring:0, Miner's Ring
bhc:red_heart, Red Heart
bhc:orange_heart, Orange Heart
bhc:green_heart, Green Heart
bhc:blue_heart, Blue Heart
bhc:canister, Canister
bhc:red_heart_canister, Red Heart Canister
bhc:orange_heart_canister, Orange Heart Canister
bhc:green_heart_canister, Green Heart Canister
bhc:blue_heart_canister, Blue Heart Canister
bhc:relic_apple, Relic Apple
bhc:wither_bone, Wither Bone
bhc:heart_amulet, Heart Amulet
betterquesting:placeholder, Item Placeholder
betterquesting:extra_life:0, Extra Life
betterquesting:extra_life:1, Half Heart
betterquesting:extra_life:2, Quarter Heart
betterquesting:guide_book, Better Questing Starter Guide
betterquesting:submit_station, Object Submission Station (OSS)
catwalks:cable, Classic Support Cables
catwalks:catwalk, tile.catwalks.catwalk.name
catwalks:ladder, Classic Ladder
catwalks:blowtorch, Blowtorch
chisel:auto_chisel, Auto Chisel
chisel:chisel_iron, Chisel
chisel:chisel_diamond, Diamond Chisel
chisel:chisel_hitech, iChisel
chisel:offsettool, Ender Offset Wand
cookingforblockheads:cooking_table, Cooking Table
cookingforblockheads:oven, Oven
cookingforblockheads:fridge, Fridge
cookingforblockheads:sink, Sink
cookingforblockheads:tool_rack, Tool Rack
cookingforblockheads:toaster, Toaster
cookingforblockheads:milk_jar, Milk Jar
cookingforblockheads:cow_jar, Cow in a Jar
cookingforblockheads:spice_rack, Spice Rack
cookingforblockheads:counter, Kitchen Counter
cookingforblockheads:corner, Kitchen Corner
cookingforblockheads:kitchen_floor, Kitchen Floor
cookingforblockheads:fruit_basket, Fruit Basket
cookingforblockheads:cutting_board, Cutting Board
cookingforblockheads:recipe_book:0, Cooking for Blockheads
cookingforblockheads:recipe_book:1, Cooking for Blockheads I
cookingforblockheads:recipe_book:2, Cooking for Blockheads II
cookingforblockheads:heating_unit, Heating Unit
cookingforblockheads:ice_unit, Ice Unit
cookingforblockheads:preservation_chamber, Preservation Chamber
cttinycoal:tiny_coal, Tiny Coal
cttinycoal:tiny_charcoal, Tiny Charcoal
thaumcraft:thaumonomicon:0, Thaumonomicon
thaumcraft:curio:0, Arcane Curiosity
thaumcraft:curio:1, Preserved Curiosity
thaumcraft:curio:2, Ancient Curiosity
thaumcraft:curio:3, Eldritch Curiosity
thaumcraft:curio:4, Illuminating Curiosity
thaumcraft:curio:5, Twisted Curiosity
thaumcraft:curio:6, Crimson Rites
thaumcraft:loot_bag:0, Common Treasure
thaumcraft:loot_bag:1, Uncommon Treasure
thaumcraft:loot_bag:2, Rare Treasure
thaumcraft:primordial_pearl, item.primordial_pearl.name
thaumcraft:pech_wand, Pech Wand
thaumcraft:celestial_notes:0, Celestial Notes
thaumcraft:celestial_notes:1, Celestial Notes
thaumcraft:celestial_notes:2, Celestial Notes
thaumcraft:celestial_notes:3, Celestial Notes
thaumcraft:celestial_notes:4, Celestial Notes
thaumcraft:celestial_notes:5, Celestial Notes
thaumcraft:celestial_notes:6, Celestial Notes
thaumcraft:celestial_notes:7, Celestial Notes
thaumcraft:celestial_notes:8, Celestial Notes
thaumcraft:celestial_notes:9, Celestial Notes
thaumcraft:celestial_notes:10, Celestial Notes
thaumcraft:celestial_notes:11, Celestial Notes
thaumcraft:celestial_notes:12, Celestial Notes
thaumcraft:amber, Amber
thaumcraft:quicksilver, Quicksilver
thaumcraft:ingot:0, Thaumium Ingot
thaumcraft:ingot:1, Void Metal Ingot
thaumcraft:ingot:2, Alchemical Brass Ingot
thaumcraft:nugget:0, Iron Nugget
thaumcraft:nugget:1, Copper Nugget
thaumcraft:nugget:2, Tin Nugget
thaumcraft:nugget:3, Silver Nugget
thaumcraft:nugget:4, Lead Nugget
thaumcraft:nugget:5, Quicksilver Drop
thaumcraft:nugget:6, Thaumium Nugget
thaumcraft:nugget:7, Void Metal Nugget
thaumcraft:nugget:8, Alchemical Brass Nugget
thaumcraft:nugget:9, Quartz Sliver
thaumcraft:nugget:10, Rare Earths
thaumcraft:cluster:0, Native Iron Cluster
thaumcraft:cluster:1, Native Gold Cluster
thaumcraft:cluster:2, Native Copper Cluster
thaumcraft:cluster:3, Native Tin Cluster
thaumcraft:cluster:4, Native Silver Cluster
thaumcraft:cluster:5, Native Lead Cluster
thaumcraft:cluster:6, Native Cinnabar Cluster
thaumcraft:cluster:7, Native Quartz Cluster
thaumcraft:fabric, Enchanted Fabric
thaumcraft:vis_resonator, Vis Resonator
thaumcraft:tallow, Magic Tallow
thaumcraft:mechanism_simple, Simple Arcane Mechanism
thaumcraft:mechanism_complex, Complex Arcane Mechanism
thaumcraft:plate:0, Brass Plate
thaumcraft:plate:1, Iron Plate
thaumcraft:plate:2, Thaumium Plate
thaumcraft:plate:3, Void Metal Plate
thaumcraft:filter, Essentia Filter
thaumcraft:morphic_resonator, Morphic Resonator
thaumcraft:salis_mundus, Salis Mundus
thaumcraft:mirrored_glass, Mirrored Glass
thaumcraft:void_seed, Void Seed
thaumcraft:mind:0, Clockwork Mind
thaumcraft:mind:1, Biothaumic Mind
thaumcraft:module:0, Vision Module
thaumcraft:module:1, Aggression Module
thaumcraft:crystal_essence, Vis Crystal
thaumcraft:chunk:0, Beef Nugget
thaumcraft:chunk:1, Chicken Nugget
thaumcraft:chunk:2, Pork Nugget
thaumcraft:chunk:3, Fish Nugget
thaumcraft:chunk:4, Rabbit Nugget
thaumcraft:chunk:5, Mutton Nugget
thaumcraft:triple_meat_treat, Triple Meat Treat
thaumcraft:brain, Zombie Brain
thaumcraft:label:0, Blank Label
thaumcraft:phial:0, Glass Phial
thaumcraft:phial:1, Phial of Essentia
thaumcraft:phial:1, Phial of Essentia
thaumcraft:phial:1, Phial of Essentia
thaumcraft:phial:1, Phial of Essentia
thaumcraft:phial:1, Phial of Essentia
thaumcraft:phial:1, Phial of Essentia
thaumcraft:phial:1, Phial of Essentia
thaumcraft:phial:1, Phial of Essentia
